faq_id,category,topic,question_vi,answer_vi,tags,difficulty_scope,related_exercise_id,related_plan_id,source_group
FAQ004515,nutrition,food_goal_fit,Cá ngừ có hợp cho mục tiêu tập tại nhà không?,"Cá ngừ vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 132 kcal, 29.0 g protein, 0.0 g carb và 1.0 g fat.",food goal|Cá ngừ|Tập tại nhà,all,,,synthetic_knowledge
FAQ004516,nutrition,food_goal_fit,Cá ngừ có hợp cho mục tiêu ưu tiên mông không?,"Cá ngừ vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 132 kcal, 29.0 g protein, 0.0 g carb và 1.0 g fat.",food goal|Cá ngừ|Ưu tiên mông,all,,,synthetic_knowledge
FAQ004517,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu giảm mỡ không?,"Cá rô phi vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Giảm mỡ,all,,,synthetic_knowledge
FAQ004518,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu tăng cơ không?,"Cá rô phi vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Tăng cơ,all,,,synthetic_knowledge
FAQ004519,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu tăng sức mạnh không?,"Cá rô phi vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Tăng sức mạnh,all,,,synthetic_knowledge
FAQ004520,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu thể lực tổng quát không?,"Cá rô phi vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Thể lực tổng quát,all,,,synthetic_knowledge
FAQ004521,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Cá rô phi vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Tái cấu trúc cơ thể,all,,,synthetic_knowledge
FAQ004522,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu cải thiện linh hoạt không?,"Cá rô phi vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Cải thiện linh hoạt,all,,,synthetic_knowledge
FAQ004523,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu tăng sức bền không?,"Cá rô phi vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Tăng sức bền,all,,,synthetic_knowledge
FAQ004524,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu cải thiện tư thế không?,"Cá rô phi vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Cải thiện tư thế,all,,,synthetic_knowledge
FAQ004525,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu tập tại nhà không?,"Cá rô phi vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Tập tại nhà,all,,,synthetic_knowledge
FAQ004526,nutrition,food_goal_fit,Cá rô phi có hợp cho mục tiêu ưu tiên mông không?,"Cá rô phi vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 128 kcal, 26.0 g protein, 0.0 g carb và 2.7 g fat.",food goal|Cá rô phi|Ưu tiên mông,all,,,synthetic_knowledge
FAQ004527,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu giảm mỡ không?,"Tôm vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Giảm mỡ,all,,,synthetic_knowledge
FAQ004528,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu tăng cơ không?,"Tôm vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Tăng cơ,all,,,synthetic_knowledge
FAQ004529,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu tăng sức mạnh không?,"Tôm vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Tăng sức mạnh,all,,,synthetic_knowledge
FAQ004530,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu thể lực tổng quát không?,"Tôm vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Thể lực tổng quát,all,,,synthetic_knowledge
FAQ004531,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Tôm vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Tái cấu trúc cơ thể,all,,,synthetic_knowledge
FAQ004532,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu cải thiện linh hoạt không?,"Tôm vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Cải thiện linh hoạt,all,,,synthetic_knowledge
FAQ004533,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu tăng sức bền không?,"Tôm vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Tăng sức bền,all,,,synthetic_knowledge
FAQ004534,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu cải thiện tư thế không?,"Tôm vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Cải thiện tư thế,all,,,synthetic_knowledge
FAQ004535,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu tập tại nhà không?,"Tôm vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Tập tại nhà,all,,,synthetic_knowledge
FAQ004536,nutrition,food_goal_fit,Tôm có hợp cho mục tiêu ưu tiên mông không?,"Tôm vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 24.0 g protein, 0.2 g carb và 0.3 g fat.",food goal|Tôm|Ưu tiên mông,all,,,synthetic_knowledge
FAQ004537,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu giảm mỡ không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Giảm mỡ,all,,,synthetic_knowledge
FAQ004538,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu tăng cơ không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Tăng cơ,all,,,synthetic_knowledge
FAQ004539,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu tăng sức mạnh không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Tăng sức mạnh,all,,,synthetic_knowledge
FAQ004540,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu thể lực tổng quát không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Thể lực tổng quát,all,,,synthetic_knowledge
FAQ004541,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Tái cấu trúc cơ thể,all,,,synthetic_knowledge
FAQ004542,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu cải thiện linh hoạt không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Cải thiện linh hoạt,all,,,synthetic_knowledge
FAQ004543,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu tăng sức bền không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Tăng sức bền,all,,,synthetic_knowledge
FAQ004544,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu cải thiện tư thế không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Cải thiện tư thế,all,,,synthetic_knowledge
FAQ004545,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu tập tại nhà không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Tập tại nhà,all,,,synthetic_knowledge
FAQ004546,nutrition,food_goal_fit,Trứng gà nguyên quả có hợp cho mục tiêu ưu tiên mông không?,"Trứng gà nguyên quả vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 quả lớn có khoảng 72 kcal, 6.3 g protein, 0.4 g carb và 4.8 g fat.",food goal|Trứng gà nguyên quả|Ưu tiên mông,all,,,synthetic_knowledge
FAQ004547,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu giảm mỡ không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Giảm mỡ,all,,,synthetic_knowledge
FAQ004548,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu tăng cơ không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Tăng cơ,all,,,synthetic_knowledge
FAQ004549,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu tăng sức mạnh không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Tăng sức mạnh,all,,,synthetic_knowledge
FAQ004550,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu thể lực tổng quát không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Thể lực tổng quát,all,,,synthetic_knowledge
FAQ004551,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Tái cấu trúc cơ thể,all,,,synthetic_knowledge
FAQ004552,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu cải thiện linh hoạt không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Cải thiện linh hoạt,all,,,synthetic_knowledge
FAQ004553,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu tăng sức bền không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Tăng sức bền,all,,,synthetic_knowledge
FAQ004554,nutrition,food_goal_fit,Lòng trắng trứng có hợp cho mục tiêu cải thiện tư thế không?,"Lòng trắng trứng vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 52 kcal, 11.0 g protein, 0.7 g carb và 0.2 g fat.",food goal|Lòng trắng trứng|Cải thiện tư thế,all,,,synthetic_knowledge
