query_id,query_text,intent,target_type,target_id,language,difficulty_scope,tags
Q0020873,Giải thích giúp mình Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005219,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức mạnh
Q0020874,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005219,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức mạnh
Q0020875,Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005219,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức mạnh
Q0020876,Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005219,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức mạnh
Q0020877,Mình muốn biết Đậu đỏ nấu chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005220,vi,all,food goal|Đậu đỏ nấu chín|Thể lực tổng quát
Q0020878,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005220,vi,all,food goal|Đậu đỏ nấu chín|Thể lực tổng quát
Q0020879,Đậu đỏ nấu chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005220,vi,all,food goal|Đậu đỏ nấu chín|Thể lực tổng quát
Q0020880,Đậu đỏ nấu chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005220,vi,all,food goal|Đậu đỏ nấu chín|Thể lực tổng quát
Q0020881,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005221,vi,all,food goal|Đậu đỏ nấu chín|Tái cấu trúc cơ thể
Q0020882,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005221,vi,all,food goal|Đậu đỏ nấu chín|Tái cấu trúc cơ thể
Q0020883,Mình muốn biết Đậu đỏ nấu chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005221,vi,all,food goal|Đậu đỏ nấu chín|Tái cấu trúc cơ thể
Q0020884,Đậu đỏ nấu chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005221,vi,all,food goal|Đậu đỏ nấu chín|Tái cấu trúc cơ thể
Q0020885,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005222,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện linh hoạt
Q0020886,Mình muốn biết Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005222,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện linh hoạt
Q0020887,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005222,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện linh hoạt
Q0020888,Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005222,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện linh hoạt
Q0020889,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005223,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức bền
Q0020890,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005223,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức bền
Q0020891,Mình muốn biết Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005223,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức bền
Q0020892,Đậu đỏ nấu chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005223,vi,all,food goal|Đậu đỏ nấu chín|Tăng sức bền
Q0020893,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005224,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện tư thế
Q0020894,Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005224,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện tư thế
Q0020895,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005224,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện tư thế
Q0020896,Đậu đỏ nấu chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005224,vi,all,food goal|Đậu đỏ nấu chín|Cải thiện tư thế
Q0020897,Giải thích giúp mình Đậu đỏ nấu chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005225,vi,all,food goal|Đậu đỏ nấu chín|Tập tại nhà
Q0020898,Cho mình hỏi Đậu đỏ nấu chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005225,vi,all,food goal|Đậu đỏ nấu chín|Tập tại nhà
Q0020899,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005225,vi,all,food goal|Đậu đỏ nấu chín|Tập tại nhà
Q0020900,Đậu đỏ nấu chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005225,vi,all,food goal|Đậu đỏ nấu chín|Tập tại nhà
Q0020901,Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005226,vi,all,food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020902,Mình muốn biết Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005226,vi,all,food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020903,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005226,vi,all,food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020904,Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005226,vi,all,food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020905,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005227,vi,all,food goal|Mì soba chín|Giảm mỡ
Q0020906,Mình muốn biết Mì soba chín có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005227,vi,all,food goal|Mì soba chín|Giảm mỡ
Q0020907,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005227,vi,all,food goal|Mì soba chín|Giảm mỡ
Q0020908,Mì soba chín có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005227,vi,all,food goal|Mì soba chín|Giảm mỡ
Q0020909,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005228,vi,all,food goal|Mì soba chín|Tăng cơ
Q0020910,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005228,vi,all,food goal|Mì soba chín|Tăng cơ
Q0020911,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005228,vi,all,food goal|Mì soba chín|Tăng cơ
Q0020912,Mì soba chín có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005228,vi,all,food goal|Mì soba chín|Tăng cơ
Q0020913,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005229,vi,all,food goal|Mì soba chín|Tăng sức mạnh
Q0020914,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005229,vi,all,food goal|Mì soba chín|Tăng sức mạnh
Q0020915,Mình muốn biết Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005229,vi,all,food goal|Mì soba chín|Tăng sức mạnh
Q0020916,Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005229,vi,all,food goal|Mì soba chín|Tăng sức mạnh
Q0020917,Cho mình hỏi Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005230,vi,all,food goal|Mì soba chín|Thể lực tổng quát
Q0020918,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005230,vi,all,food goal|Mì soba chín|Thể lực tổng quát
Q0020919,Mình muốn biết Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005230,vi,all,food goal|Mì soba chín|Thể lực tổng quát
Q0020920,Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005230,vi,all,food goal|Mì soba chín|Thể lực tổng quát
Q0020921,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005231,vi,all,food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020922,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005231,vi,all,food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020923,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005231,vi,all,food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020924,Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005231,vi,all,food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020925,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005232,vi,all,food goal|Mì soba chín|Cải thiện linh hoạt
Q0020926,Mình muốn biết Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005232,vi,all,food goal|Mì soba chín|Cải thiện linh hoạt
Q0020927,Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005232,vi,all,food goal|Mì soba chín|Cải thiện linh hoạt
Q0020928,Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005232,vi,all,food goal|Mì soba chín|Cải thiện linh hoạt
Q0020929,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005233,vi,all,food goal|Mì soba chín|Tăng sức bền
Q0020930,Mì soba chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005233,vi,all,food goal|Mì soba chín|Tăng sức bền
Q0020931,Mình muốn biết Mì soba chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005233,vi,all,food goal|Mì soba chín|Tăng sức bền
Q0020932,Mì soba chín có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005233,vi,all,food goal|Mì soba chín|Tăng sức bền
Q0020933,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005234,vi,all,food goal|Mì soba chín|Cải thiện tư thế
Q0020934,Mình muốn biết Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005234,vi,all,food goal|Mì soba chín|Cải thiện tư thế
Q0020935,Cho mình hỏi Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005234,vi,all,food goal|Mì soba chín|Cải thiện tư thế
Q0020936,Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005234,vi,all,food goal|Mì soba chín|Cải thiện tư thế
Q0020937,Mì soba chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005235,vi,all,food goal|Mì soba chín|Tập tại nhà
Q0020938,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005235,vi,all,food goal|Mì soba chín|Tập tại nhà
Q0020939,Mình muốn biết Mì soba chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005235,vi,all,food goal|Mì soba chín|Tập tại nhà
Q0020940,Mì soba chín có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005235,vi,all,food goal|Mì soba chín|Tập tại nhà
Q0020941,Mình muốn biết Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005236,vi,all,food goal|Mì soba chín|Ưu tiên mông
Q0020942,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005236,vi,all,food goal|Mì soba chín|Ưu tiên mông
Q0020943,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005236,vi,all,food goal|Mì soba chín|Ưu tiên mông
Q0020944,Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,faq_lookup,faq,FAQ005236,vi,all,food goal|Mì soba chín|Ưu tiên mông
Q0020945,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005237,vi,all,food goal|Bánh mì bagel|Giảm mỡ
Q0020946,Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005237,vi,all,food goal|Bánh mì bagel|Giảm mỡ
Q0020947,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005237,vi,all,food goal|Bánh mì bagel|Giảm mỡ
Q0020948,Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,faq_lookup,faq,FAQ005237,vi,all,food goal|Bánh mì bagel|Giảm mỡ
Q0020949,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005238,vi,all,food goal|Bánh mì bagel|Tăng cơ
Q0020950,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005238,vi,all,food goal|Bánh mì bagel|Tăng cơ
Q0020951,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005238,vi,all,food goal|Bánh mì bagel|Tăng cơ
Q0020952,Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,faq_lookup,faq,FAQ005238,vi,all,food goal|Bánh mì bagel|Tăng cơ
Q0020953,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005239,vi,all,food goal|Bánh mì bagel|Tăng sức mạnh
Q0020954,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005239,vi,all,food goal|Bánh mì bagel|Tăng sức mạnh
Q0020955,Bánh mì bagel có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005239,vi,all,food goal|Bánh mì bagel|Tăng sức mạnh
Q0020956,Bánh mì bagel có hợp cho mục tiêu tăng sức mạnh không?,faq_lookup,faq,FAQ005239,vi,all,food goal|Bánh mì bagel|Tăng sức mạnh
Q0020957,Bánh mì bagel có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005240,vi,all,food goal|Bánh mì bagel|Thể lực tổng quát
Q0020958,Cho mình hỏi Bánh mì bagel có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005240,vi,all,food goal|Bánh mì bagel|Thể lực tổng quát
Q0020959,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005240,vi,all,food goal|Bánh mì bagel|Thể lực tổng quát
Q0020960,Bánh mì bagel có hợp cho mục tiêu thể lực tổng quát không?,faq_lookup,faq,FAQ005240,vi,all,food goal|Bánh mì bagel|Thể lực tổng quát
Q0020961,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005241,vi,all,food goal|Bánh mì bagel|Tái cấu trúc cơ thể
Q0020962,Bánh mì bagel có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005241,vi,all,food goal|Bánh mì bagel|Tái cấu trúc cơ thể
Q0020963,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005241,vi,all,food goal|Bánh mì bagel|Tái cấu trúc cơ thể
Q0020964,Bánh mì bagel có hợp cho mục tiêu tái cấu trúc cơ thể không?,faq_lookup,faq,FAQ005241,vi,all,food goal|Bánh mì bagel|Tái cấu trúc cơ thể
Q0020965,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005242,vi,all,food goal|Bánh mì bagel|Cải thiện linh hoạt
Q0020966,Bánh mì bagel có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005242,vi,all,food goal|Bánh mì bagel|Cải thiện linh hoạt
Q0020967,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005242,vi,all,food goal|Bánh mì bagel|Cải thiện linh hoạt
Q0020968,Bánh mì bagel có hợp cho mục tiêu cải thiện linh hoạt không?,faq_lookup,faq,FAQ005242,vi,all,food goal|Bánh mì bagel|Cải thiện linh hoạt
Q0020969,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005243,vi,all,food goal|Bánh mì bagel|Tăng sức bền
Q0020970,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005243,vi,all,food goal|Bánh mì bagel|Tăng sức bền
Q0020971,Bánh mì bagel có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005243,vi,all,food goal|Bánh mì bagel|Tăng sức bền
Q0020972,Bánh mì bagel có hợp cho mục tiêu tăng sức bền không?,faq_lookup,faq,FAQ005243,vi,all,food goal|Bánh mì bagel|Tăng sức bền
Q0020973,Bánh mì bagel có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005244,vi,all,food goal|Bánh mì bagel|Cải thiện tư thế
Q0020974,Cho mình hỏi Bánh mì bagel có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005244,vi,all,food goal|Bánh mì bagel|Cải thiện tư thế
Q0020975,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005244,vi,all,food goal|Bánh mì bagel|Cải thiện tư thế
Q0020976,Bánh mì bagel có hợp cho mục tiêu cải thiện tư thế không?,faq_lookup,faq,FAQ005244,vi,all,food goal|Bánh mì bagel|Cải thiện tư thế
Q0020977,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005245,vi,all,food goal|Bánh mì bagel|Tập tại nhà
Q0020978,Cho mình hỏi Bánh mì bagel có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005245,vi,all,food goal|Bánh mì bagel|Tập tại nhà
Q0020979,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005245,vi,all,food goal|Bánh mì bagel|Tập tại nhà
Q0020980,Bánh mì bagel có hợp cho mục tiêu tập tại nhà không?,faq_lookup,faq,FAQ005245,vi,all,food goal|Bánh mì bagel|Tập tại nhà
