meal_item_id,meal_plan_id,meal_number,meal_name_vi,food_id,portion_factor,estimated_kcal,estimated_protein_g,estimated_carbs_g,estimated_fat_g,estimated_fiber_g,note
MPI001179,MP0107,2,Bữa phụ 1,FD0106,1.0,135.0,20.0,4.0,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001180,MP0107,3,Bữa trưa,FD0067,1.2,246.0,22.8,0.0,16.8,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001181,MP0107,3,Bữa trưa,FD0023,1.2,104.4,2.3,24.1,0.1,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001182,MP0107,3,Bữa trưa,FD0053,1.5,30.0,3.3,5.8,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001183,MP0107,3,Bữa trưa,FD0125,0.5,83.0,2.8,4.5,6.6,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001184,MP0107,4,Bữa phụ 2,FD0004,1.0,143.0,26.0,0.0,3.5,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001185,MP0107,4,Bữa phụ 2,FD0081,0.7,98.0,2.8,16.8,2.4,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001186,MP0107,5,Bữa tối,FD0112,1.2,158.4,10.7,28.4,0.6,10.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001187,MP0107,5,Bữa tối,FD0025,1.2,189.6,7.0,37.1,1.1,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001188,MP0107,5,Bữa tối,FD0133,1.5,37.5,2.8,7.5,0.4,3.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001189,MP0108,1,Bữa sáng,FD0016,1.0,121.0,11.9,8.9,5.2,5.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001190,MP0108,1,Bữa sáng,FD0118,1.0,90.0,1.6,21.0,0.1,3.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001191,MP0108,1,Bữa sáng,FD0034,1.0,69.0,0.7,18.0,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001192,MP0108,2,Bữa phụ 1,FD0014,1.0,144.0,15.7,3.9,8.7,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001193,MP0108,2,Bữa phụ 1,FD0114,0.7,69.3,3.6,15.0,0.1,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001194,MP0108,3,Bữa trưa,FD0015,1.2,231.6,22.8,10.8,13.2,1.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001195,MP0108,3,Bữa trưa,FD0085,1.2,50.4,1.0,12.0,0.5,2.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001196,MP0108,3,Bữa trưa,FD0132,1.5,46.5,2.7,10.5,0.2,4.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001197,MP0108,3,Bữa trưa,FD0092,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001198,MP0108,4,Bữa phụ 2,FD0104,1.0,97.0,19.0,0.0,1.5,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001199,MP0108,4,Bữa phụ 2,FD0020,0.7,78.4,1.8,16.1,0.6,1.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001200,MP0108,5,Bữa tối,FD0110,1.2,96.0,12.0,2.4,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001201,MP0108,5,Bữa tối,FD0031,1.2,74.4,1.4,18.5,0.2,3.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001202,MP0108,5,Bữa tối,FD0097,1.5,37.5,2.8,7.5,0.4,3.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001203,MP0108,5,Bữa tối,FD0043,0.5,40.0,1.4,2.1,3.1,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001204,MP0109,1,Bữa sáng,FD0018,1.0,164.0,9.0,27.0,2.6,7.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001205,MP0109,1,Bữa sáng,FD0032,1.0,32.0,0.7,7.7,0.3,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001206,MP0109,1,Bữa sáng,FD0031,1.0,62.0,1.2,15.4,0.2,3.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001207,MP0109,2,Bữa trưa,FD0110,1.2,96.0,12.0,2.4,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001208,MP0109,2,Bữa trưa,FD0025,1.2,189.6,7.0,37.1,1.1,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001209,MP0109,2,Bữa trưa,FD0129,1.5,34.5,4.3,5.4,0.6,3.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001210,MP0109,2,Bữa trưa,FD0042,0.5,36.5,1.2,3.1,2.4,2.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001211,MP0109,3,Bữa tối,FD0018,1.2,196.8,10.8,32.4,3.1,9.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001212,MP0109,3,Bữa tối,FD0114,1.2,118.8,6.1,25.7,0.1,2.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001213,MP0109,3,Bữa tối,FD0047,1.5,22.5,1.0,5.4,0.2,0.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001214,MP0109,3,Bữa tối,FD0127,0.5,43.0,1.3,1.7,3.8,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001215,MP0110,1,Bữa sáng,FD0108,1.0,61.0,3.5,4.7,3.3,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001216,MP0110,1,Bữa sáng,FD0080,1.0,220.0,5.0,32.0,8.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001217,MP0110,1,Bữa sáng,FD0121,1.0,42.0,0.8,10.0,0.4,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001218,MP0110,2,Bữa trưa,FD0110,1.2,96.0,12.0,2.4,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001219,MP0110,2,Bữa trưa,FD0026,1.2,130.8,2.2,29.4,0.2,1.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001220,MP0110,2,Bữa trưa,FD0094,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001221,MP0110,2,Bữa trưa,FD0089,0.5,83.0,2.8,4.5,6.6,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001222,MP0110,3,Bữa phụ,FD0110,0.8,64.0,8.0,1.6,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001223,MP0110,3,Bữa phụ,FD0034,1.0,69.0,0.7,18.0,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001224,MP0110,4,Bữa tối,FD0113,1.2,152.4,10.4,27.4,0.6,7.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001225,MP0110,4,Bữa tối,FD0079,1.2,294.0,11.5,57.6,1.8,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001226,MP0110,4,Bữa tối,FD0131,1.5,28.5,2.2,4.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001227,MP0110,4,Bữa tối,FD0092,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001228,MP0111,1,Bữa sáng,FD0067,1.0,205.0,19.0,0.0,14.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001229,MP0111,1,Bữa sáng,FD0026,1.0,109.0,1.8,24.5,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001230,MP0111,1,Bữa sáng,FD0032,1.0,32.0,0.7,7.7,0.3,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001231,MP0111,2,Bữa trưa,FD0063,1.0,360.0,28.0,34.0,11.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001232,MP0111,2,Bữa trưa,FD0048,1.0,18.0,0.9,3.9,0.2,1.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001233,MP0111,3,Bữa tối,FD0147,1.0,470.0,30.0,52.0,11.0,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001234,MP0111,3,Bữa tối,FD0131,1.0,19.0,1.5,3.2,0.2,1.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001235,MP0112,1,Bữa sáng,FD0107,1.0,150.0,20.0,12.0,2.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001236,MP0112,1,Bữa sáng,FD0084,1.0,50.0,0.5,13.0,0.1,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001237,MP0112,1,Bữa sáng,FD0124,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001238,MP0112,2,Bữa trưa,FD0148,1.0,330.0,20.0,34.0,12.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001239,MP0112,3,Bữa tối,FD0063,1.0,360.0,28.0,34.0,11.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001240,MP0113,1,Bữa sáng,FD0054,1.0,103.0,8.0,12.0,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001241,MP0113,1,Bữa sáng,FD0027,1.0,120.0,4.4,21.3,1.9,2.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001242,MP0113,1,Bữa sáng,FD0123,1.0,101.0,0.6,27.0,0.2,5.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001243,MP0113,2,Bữa trưa,FD0110,1.2,96.0,12.0,2.4,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001244,MP0113,2,Bữa trưa,FD0022,1.2,103.2,1.9,24.1,0.1,3.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001245,MP0113,2,Bữa trưa,FD0094,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001246,MP0113,3,Bữa phụ,FD0102,0.8,168.0,19.2,0.0,9.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001247,MP0113,3,Bữa phụ,FD0033,1.0,57.0,0.7,14.5,0.3,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001248,MP0113,4,Bữa tối,FD0013,1.2,144.0,28.8,3.6,1.8,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001249,MP0113,4,Bữa tối,FD0084,1.2,60.0,0.6,15.6,0.1,1.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001250,MP0113,4,Bữa tối,FD0129,1.5,34.5,4.3,5.4,0.6,3.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001251,MP0113,4,Bữa tối,FD0089,0.5,83.0,2.8,4.5,6.6,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001252,MP0114,1,Bữa sáng,FD0102,1.0,210.0,24.0,0.0,12.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001253,MP0114,1,Bữa sáng,FD0086,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001254,MP0114,2,Bữa trưa,FD0075,1.2,144.0,28.8,4.8,1.8,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001255,MP0114,2,Bữa trưa,FD0116,1.2,264.0,6.0,38.4,9.6,4.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001256,MP0114,2,Bữa trưa,FD0049,1.5,46.5,1.5,9.0,0.4,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001257,MP0114,2,Bữa trưa,FD0037,0.5,80.0,1.0,4.2,7.3,3.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001258,MP0114,3,Bữa phụ,FD0015,0.8,154.4,15.2,7.2,8.8,1.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001259,MP0114,3,Bữa phụ,FD0087,1.0,101.0,0.6,27.0,0.2,5.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001260,MP0114,4,Bữa tối,FD0003,1.2,204.0,31.2,0.0,8.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001261,MP0114,4,Bữa tối,FD0036,1.2,55.2,0.0,14.9,0.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001262,MP0114,4,Bữa tối,FD0051,1.5,33.0,4.7,4.9,0.4,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001263,MP0114,4,Bữa tối,FD0039,0.5,98.0,2.3,2.0,9.8,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001264,MP0115,1,Bữa sáng,FD0107,1.0,150.0,20.0,12.0,2.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001265,MP0115,1,Bữa sáng,FD0116,1.0,220.0,5.0,32.0,8.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001266,MP0115,1,Bữa sáng,FD0032,1.0,32.0,0.7,7.7,0.3,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001267,MP0115,2,Bữa trưa,FD0107,1.2,180.0,24.0,14.4,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001268,MP0115,2,Bữa trưa,FD0026,1.2,130.8,2.2,29.4,0.2,1.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001269,MP0115,2,Bữa trưa,FD0052,1.5,25.5,1.8,4.7,0.4,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001270,MP0115,3,Bữa phụ,FD0015,1.0,193.0,19.0,9.0,11.0,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001271,MP0115,3,Bữa phụ,FD0021,0.7,109.2,4.2,18.9,2.1,2.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001272,MP0115,4,Bữa tối,FD0075,1.2,144.0,28.8,4.8,1.8,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001273,MP0115,4,Bữa tối,FD0119,1.2,31.2,1.2,7.8,0.1,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001274,MP0115,4,Bữa tối,FD0050,1.5,61.5,1.4,15.0,0.3,4.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001275,MP0116,1,Bữa sáng,FD0112,1.0,132.0,8.9,23.7,0.5,8.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001276,MP0116,1,Bữa sáng,FD0034,1.0,69.0,0.7,18.0,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001277,MP0116,1,Bữa sáng,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001278,MP0116,2,Bữa trưa,FD0075,1.2,144.0,28.8,4.8,1.8,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001279,MP0116,2,Bữa trưa,FD0035,1.2,126.0,2.4,27.6,1.0,0.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001280,MP0116,2,Bữa trưa,FD0094,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001281,MP0116,3,Bữa tối,FD0006,1.2,158.4,34.8,0.0,1.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001282,MP0116,3,Bữa tối,FD0088,1.2,135.6,1.2,36.0,0.2,3.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001283,MP0116,3,Bữa tối,FD0047,1.5,22.5,1.0,5.4,0.2,0.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001284,MP0117,1,Bữa sáng,FD0018,1.0,164.0,9.0,27.0,2.6,7.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001285,MP0117,1,Bữa sáng,FD0122,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001286,MP0117,1,Bữa sáng,FD0122,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001287,MP0117,2,Bữa trưa,FD0017,1.2,139.2,10.8,24.0,0.5,9.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001288,MP0117,2,Bữa trưa,FD0124,1.2,135.6,1.2,36.0,0.2,3.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001289,MP0117,2,Bữa trưa,FD0048,1.5,27.0,1.4,5.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001290,MP0117,3,Bữa tối,FD0018,1.2,196.8,10.8,32.4,3.1,9.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001291,MP0117,3,Bữa tối,FD0022,1.2,103.2,1.9,24.1,0.1,3.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001292,MP0117,3,Bữa tối,FD0130,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001293,MP0117,3,Bữa tối,FD0041,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001294,MP0118,1,Bữa sáng,FD0109,1.0,102.0,8.2,12.0,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001295,MP0118,1,Bữa sáng,FD0029,1.0,105.0,1.3,27.0,0.3,3.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001296,MP0118,1,Bữa sáng,FD0087,1.0,101.0,0.6,27.0,0.2,5.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001297,MP0118,2,Bữa phụ 1,FD0054,0.8,82.4,6.4,9.6,1.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001298,MP0118,2,Bữa phụ 1,FD0086,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001299,MP0118,3,Bữa trưa,FD0108,1.2,73.2,4.2,5.6,4.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001300,MP0118,3,Bữa trưa,FD0025,1.2,189.6,7.0,37.1,1.1,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001301,MP0118,3,Bữa trưa,FD0048,1.5,27.0,1.4,5.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001302,MP0118,4,Bữa phụ 2,FD0073,0.8,81.6,6.6,9.6,1.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001303,MP0118,4,Bữa phụ 2,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001304,MP0118,5,Bữa tối,FD0071,1.2,180.0,24.0,14.4,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001305,MP0118,5,Bữa tối,FD0027,1.2,144.0,5.3,25.6,2.3,3.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001306,MP0118,5,Bữa tối,FD0134,1.5,52.5,4.3,6.6,2.2,6.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001307,MP0119,1,Bữa sáng,FD0010,1.0,52.0,11.0,0.7,0.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001308,MP0119,1,Bữa sáng,FD0080,1.0,220.0,5.0,32.0,8.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001309,MP0119,2,Bữa trưa,FD0143,1.0,450.0,31.0,40.0,18.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001310,MP0119,2,Bữa trưa,FD0130,1.0,13.0,1.5,2.2,0.2,1.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001311,MP0119,3,Bữa tối,FD0139,1.0,540.0,32.0,48.0,24.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI001312,MP0120,1,Bữa sáng,FD0075,1.0,120.0,24.0,4.0,1.5,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
